chrom	start	end	atac_is_dynamic
chrX	9067319	9067462	dynamic
chrX	9067726	9067864	dynamic
chrX	9068202	9068353	dynamic
chrX	9069148	9069286	constitutive
chrX	9072808	9072929	dynamic
chrX	9074581	9074756	dynamic
chrX	9078234	9078352	dynamic
chrX	9078741	9078920	dynamic
chrX	9081282	9081411	constitutive
chrX	9083847	9083987	dynamic
chrX	9084935	9085075	dynamic
chrX	9085613	9085913	dynamic
chrX	9088653	9088854	dynamic
chrX	9089588	9089768	dynamic
chrX	9090243	9090326	dynamic
chrX	9090618	9090801	dynamic
chrX	9091077	9091221	dynamic
chrX	9091529	9091666	dynamic
chrX	9091913	9092072	constitutive
chrX	9093432	9093623	constitutive
chrX	9095988	9096125	constitutive
chrX	9096877	9097083	dynamic
chrX	9097522	9097660	dynamic
chrX	9099032	9099211	dynamic
chrX	9099624	9099795	dynamic
chrX	9100182	9100297	constitutive
chrX	9101164	9101325	dynamic
chrX	9101596	9101757	dynamic
chrX	9102186	9102465	dynamic
chrX	9103089	9103370	constitutive
chrX	9103647	9103825	constitutive
chrX	9104424	9104558	dynamic
chrX	9105158	9105312	dynamic
chrX	9111691	9111842	dynamic
chrX	9113871	9114011	constitutive
chrX	9118751	9118841	dynamic
chrX	9118929	9119054	dynamic
chrX	9126109	9126248	dynamic
chrX	9137711	9137838	constitutive
chrX	9146957	9147233	dynamic
chrX	9149015	9149197	constitutive
chrX	9150343	9150458	constitutive
chrX	9161367	9161581	dynamic
chrX	9162903	9163043	constitutive
chrX	9191773	9192087	dynamic
chrX	9205012	9205173	dynamic
chrX	9208560	9208687	dynamic
chrX	9209204	9209353	dynamic
chrX	9210080	9210294	dynamic
chrX	9212751	9212918	dynamic
chrX	9213588	9213695	constitutive
chrX	9213937	9214147	dynamic
chrX	9214641	9214998	dynamic
chrX	9219279	9219467	dynamic
chrX	9225307	9225517	dynamic
chrX	9226517	9226649	dynamic
chrX	9226991	9227173	dynamic
chrX	9227805	9227933	constitutive
chrX	9228404	9228583	constitutive
chrX	9229409	9229612	dynamic
chrX	9229793	9229963	dynamic
chrX	9230401	9230496	dynamic
chrX	9230530	9230691	dynamic
chrX	9231535	9231761	constitutive
chrX	9232719	9232868	dynamic
chrX	9234491	9234714	dynamic
chrX	9235057	9235256	constitutive
chrX	9237657	9237861	dynamic
chrX	9238722	9238847	dynamic
chrX	9241885	9242133	dynamic
chrX	9245082	9245297	constitutive
chrX	9246682	9246882	dynamic
chrX	9248084	9248260	dynamic
chrX	9251669	9251864	dynamic
chrX	9264707	9264856	dynamic
chrX	9266606	9266790	dynamic
chrX	9270983	9271088	constitutive
chrX	9271411	9271557	dynamic
chrX	9271598	9271678	constitutive
chrX	9271961	9272146	constitutive
chrX	9275187	9275307	dynamic
chrX	9291377	9291485	constitutive
chrX	9295557	9295682	dynamic
chrX	9296683	9296790	constitutive
chrX	9297947	9298114	dynamic
chrX	9300477	9300692	dynamic
chrX	9301358	9301541	constitutive
chrX	9301863	9302004	dynamic
chrX	9302977	9303459	dynamic
chrX	9320109	9320330	dynamic
chrX	9325851	9325951	dynamic
chrX	9326932	9327094	dynamic
chrX	9330778	9331034	dynamic
chrX	9336261	9336446	constitutive
chrX	9337882	9338033	dynamic
chrX	9338464	9338675	constitutive
chrX	9347616	9347741	constitutive
chrX	9363195	9363326	dynamic
chrX	9364153	9364356	dynamic
chrX	9369006	9369182	constitutive
chrX	9370023	9370162	dynamic
chrX	9372004	9372123	constitutive
chrX	9373071	9373237	dynamic
chrX	9373703	9373906	dynamic
chrX	9380520	9380635	constitutive
chrX	9386941	9387025	dynamic
chrX	9387239	9387351	dynamic
chrX	9393890	9394013	constitutive
chrX	9396516	9396682	dynamic
chrX	9398299	9398453	dynamic
chrX	9400805	9401004	constitutive
chrX	9402019	9402186	dynamic
chrX	9402500	9402640	constitutive
chrX	9403521	9403639	dynamic
chrX	9404041	9404191	dynamic
chrX	9406002	9406173	dynamic
chrX	9406319	9406449	constitutive
chrX	9409117	9409286	constitutive
chrX	9410188	9410311	dynamic
chrX	9410813	9411021	dynamic
chrX	9411752	9411880	dynamic
chrX	9412785	9412934	dynamic
chrX	9413834	9413993	dynamic
chrX	9414200	9414329	dynamic
chrX	9414955	9415183	constitutive
chrX	9428134	9428256	dynamic
chrX	9431113	9431248	constitutive
chrX	9435373	9435513	dynamic
chrX	9436046	9436181	dynamic
chrX	9436961	9437134	dynamic
chrX	9441594	9441719	constitutive
chrX	9446139	9446270	dynamic
chrX	9446366	9446468	dynamic
chrX	9452160	9452314	dynamic
chrX	9452598	9452829	dynamic
chrX	9453106	9453223	dynamic
chrX	9465699	9465877	constitutive
chrX	9467195	9467358	dynamic
chrX	9467700	9467836	constitutive
chrX	9469056	9469225	dynamic
chrX	9473345	9473462	dynamic
chrX	9477557	9477781	dynamic
chrX	9479076	9479280	dynamic
chrX	9483777	9483957	dynamic
chrX	9484670	9484832	dynamic
chrX	9486661	9486781	constitutive
chrX	9489632	9489786	constitutive
chrX	9490469	9490623	constitutive
chrX	9491492	9491658	dynamic
chrX	9493674	9493890	dynamic
chrX	9494776	9494933	dynamic
chrX	9495165	9495289	dynamic
chrX	9495599	9495722	dynamic
chrX	9497430	9497589	dynamic
chrX	9499910	9500140	dynamic
chrX	9501867	9502073	dynamic
chrX	9504145	9504331	dynamic
chrX	9504934	9505096	dynamic
chrX	9505439	9505698	dynamic
chrX	9506061	9506236	dynamic
chrX	9506413	9506529	dynamic
chrX	9507017	9507143	constitutive
chrX	9508195	9508334	constitutive
chrX	9508502	9508692	dynamic
chrX	9508967	9509144	dynamic
chrX	9509996	9510173	dynamic
chrX	9517617	9517812	constitutive
chrX	9528088	9528243	dynamic
chrX	9529305	9529449	constitutive
chrX	9531740	9531863	dynamic
chrX	9536066	9536198	dynamic
chrX	9537636	9537806	dynamic
chrX	9539346	9539467	constitutive
chrX	9539512	9539622	dynamic
chrX	9539726	9539871	dynamic
chrX	9540048	9540168	dynamic
chrX	9540506	9540659	dynamic
chrX	9542990	9543203	dynamic
chrX	9543424	9543574	dynamic
chrX	9544267	9544658	dynamic
chrX	9544729	9544874	dynamic
chrX	9546639	9546838	dynamic
chrX	9547236	9547494	dynamic
chrX	9547595	9547705	dynamic
chrX	9548062	9548191	dynamic
chrX	9548376	9548552	dynamic
chrX	9548969	9549185	dynamic
chrX	9549355	9549476	dynamic
chrX	9549753	9549870	dynamic
chrX	9550325	9550452	dynamic
chrX	9550623	9550767	dynamic
chrX	9551128	9551345	dynamic
chrX	9551667	9551774	constitutive
chrX	9551971	9552118	constitutive
chrX	9552473	9552626	dynamic
chrX	9553108	9553290	dynamic
chrX	9553922	9554099	dynamic
chrX	9554294	9554450	dynamic
chrX	9555356	9555542	constitutive
chrX	9561025	9561175	dynamic
chrX	9564010	9564147	constitutive
chrX	9568675	9568855	dynamic
chrX	9572116	9572266	dynamic
chrX	9582909	9583028	dynamic
chrX	9584434	9584574	dynamic
chrX	9584901	9585077	constitutive
chrX	9585657	9585836	dynamic
chrX	9587724	9587947	dynamic
chrX	9591406	9591572	dynamic
chrX	9595712	9595883	dynamic
chrX	9596936	9597099	constitutive
chrX	9598510	9598667	constitutive
chrX	9599177	9599329	dynamic
chrX	9599655	9599818	constitutive
chrX	9600505	9600641	dynamic
chrX	9601501	9601640	dynamic
chrX	9602015	9602153	dynamic
chrX	9602683	9602819	dynamic
chrX	9607735	9607858	dynamic
chrX	9608187	9608371	constitutive
chrX	9609038	9609172	constitutive
chrX	9609976	9610240	dynamic
chrX	9616075	9616223	constitutive
chrX	9616862	9617061	dynamic
chrX	9622729	9622913	dynamic
chrX	9627125	9627316	dynamic
chrX	9635981	9636164	constitutive
chrX	9637170	9637289	dynamic
chrX	9637363	9637507	dynamic
chrX	9637817	9637944	dynamic
chrX	9638478	9638614	constitutive
chrX	9638863	9638995	dynamic
chrX	9639180	9639303	dynamic
chrX	9639936	9640080	constitutive
chrX	9640972	9641092	constitutive
chrX	9643128	9643293	dynamic
chrX	9646659	9646806	constitutive
chrX	9648108	9648313	dynamic
chrX	9658496	9658602	dynamic
chrX	9663328	9663427	dynamic
chrX	9665484	9665680	dynamic
chrX	9666212	9666347	constitutive
chrX	9667531	9667739	constitutive
chrX	9668606	9668875	dynamic
chrX	9669832	9669970	dynamic
chrX	9670536	9670661	dynamic
chrX	9673148	9673305	dynamic
chrX	9675197	9675342	constitutive
chrX	9676053	9676260	dynamic
chrX	9679442	9679816	dynamic
chrX	9680309	9680555	dynamic
chrX	9697240	9697415	dynamic
chrX	9697705	9697852	dynamic
chrX	9698433	9698575	dynamic
chrX	9699739	9699922	dynamic
chrX	9700098	9700286	dynamic
chrX	9702848	9702992	dynamic
chrX	9704597	9704782	dynamic
chrX	9705347	9705497	dynamic
chrX	9714803	9714945	constitutive
chrX	9716818	9717020	dynamic
chrX	9717101	9717252	dynamic
chrX	9734171	9734272	dynamic
chrX	9734424	9734580	dynamic
chrX	9735494	9735629	dynamic
chrX	9735939	9736149	dynamic
chrX	9737870	9738019	dynamic
chrX	9743457	9743708	constitutive
chrX	9754624	9754847	dynamic
chrX	9756940	9757072	dynamic
chrX	9757333	9757514	dynamic
chrX	9757803	9757986	dynamic
chrX	9763963	9764104	dynamic
chrX	9765227	9765373	constitutive
chrX	9774366	9774477	dynamic
chrX	9774874	9775032	dynamic
chrX	9780033	9780252	constitutive
chrX	9785871	9786047	dynamic
chrX	9786308	9786607	constitutive
chrX	9790103	9790246	dynamic
chrX	9791017	9791164	dynamic
chrX	9791357	9791466	dynamic
chrX	9794983	9795128	dynamic
chrX	9795982	9796138	dynamic
chrX	9804737	9804917	dynamic
chrX	9807450	9807582	dynamic
chrX	9814460	9814667	dynamic
chrX	9822650	9822816	constitutive
chrX	9830182	9830331	dynamic
chrX	9832027	9832185	dynamic
chrX	9832396	9832566	dynamic
chrX	9836872	9837026	dynamic
chrX	9838211	9838342	constitutive
chrX	9838640	9838843	constitutive
chrX	9840931	9841127	constitutive
chrX	9842212	9842384	constitutive
chrX	9843625	9843802	dynamic
chrX	9845988	9846136	dynamic
chrX	9847776	9847879	dynamic
chrX	9847888	9848066	dynamic
chrX	9848237	9848491	dynamic
chrX	9850083	9850218	dynamic
chrX	9850332	9850541	dynamic
chrX	9851829	9852031	dynamic
chrX	9858143	9858306	dynamic
chrX	9860352	9860487	dynamic
chrX	9862970	9863111	dynamic
chrX	9863374	9863537	dynamic
chrX	9863897	9864034	dynamic
chrX	9874368	9874789	dynamic
chrX	9875864	9876065	dynamic
chrX	9877126	9877285	dynamic
chrX	9878423	9878567	dynamic
chrX	9879932	9880039	constitutive
chrX	9882344	9882470	dynamic
chrX	9882634	9882772	dynamic
chrX	9883895	9884014	dynamic
chrX	9892387	9892543	dynamic
chrX	9893133	9893272	dynamic
chrX	9899788	9899939	dynamic
chrX	9904100	9904212	constitutive
chrX	9917474	9917583	dynamic
chrX	9925010	9925128	dynamic
chrX	9928088	9928217	constitutive
chrX	9929611	9929747	dynamic
chrX	9931102	9931217	dynamic
chrX	9931524	9931662	dynamic
chrX	9932378	9932681	dynamic
chrX	9933014	9933127	dynamic
chrX	9933555	9933693	dynamic
chrX	9933992	9934180	dynamic
chrX	9936465	9936590	dynamic
chrX	9938173	9938359	dynamic
chrX	9939802	9940030	dynamic
chrX	9940575	9940781	dynamic
chrX	9941452	9941604	dynamic
chrX	9954681	9954887	dynamic
chrX	9956187	9956322	dynamic
chrX	9956596	9956767	dynamic
chrX	9958125	9958247	dynamic
chrX	9958623	9958763	dynamic
chrX	9959228	9959406	dynamic
chrX	9960894	9961116	constitutive
chrX	9965366	9965504	dynamic
chrX	9965746	9965965	constitutive
chrX	9985064	9985201	dynamic
chrX	9986441	9986616	dynamic
chrX	9987257	9987395	dynamic
chrX	9988105	9988255	dynamic
chrX	9988992	9989149	dynamic
chrX	9993168	9993332	constitutive
chrX	9997424	9997584	dynamic
chrX	9999197	9999332	dynamic
chrX	9999570	9999663	dynamic
chrX	9999723	9999908	dynamic
chrX	10001096	10001263	constitutive
chrX	10001968	10002224	constitutive
chrX	10002395	10002584	constitutive
chrX	10002665	10002787	constitutive
chrX	10005740	10005899	dynamic
chrX	10006449	10006597	constitutive
chrX	10006975	10007093	dynamic
chrX	10008908	10009169	dynamic
chrX	10015945	10016070	dynamic
chrX	10017660	10017800	constitutive
chrX	10018378	10018513	dynamic
chrX	10021939	10022215	dynamic
chrX	10026332	10026512	dynamic
chrX	10029884	10030015	dynamic
chrX	10030970	10031106	constitutive
chrX	10047260	10047402	constitutive
chrX	10051681	10051849	dynamic
chrX	10052083	10052201	dynamic
chrX	10053009	10053182	constitutive
chrX	10053658	10053808	dynamic
chrX	10053974	10054108	dynamic
chrX	10055003	10055161	dynamic
chrX	10068528	10068692	dynamic
chrX	10070855	10070986	constitutive
chrX	10071902	10072057	constitutive
chrX	10074282	10074410	constitutive
chrX	10074994	10075114	dynamic
chrX	10077322	10077495	dynamic
chrX	10078742	10078880	dynamic
chrX	10079275	10079448	dynamic
chrX	10079817	10080060	constitutive
chrX	10080869	10080985	constitutive
chrX	10083326	10083454	dynamic
chrX	10083996	10084187	dynamic
chrX	10084300	10084403	dynamic
chrX	10084669	10084861	constitutive
chrX	10107926	10108084	dynamic
chrX	10119421	10119655	dynamic
chrX	10123315	10123474	dynamic
chrX	10124356	10124479	dynamic
chrX	10128199	10128426	constitutive
chrX	10130162	10130362	dynamic
chrX	10132544	10132676	dynamic
chrX	10132947	10133065	dynamic
chrX	10138735	10138857	dynamic
chrX	10142085	10142277	dynamic
chrX	10145022	10145153	dynamic
chrX	10145374	10145490	constitutive
chrX	10145667	10145822	constitutive
chrX	10146650	10146865	dynamic
chrX	10147197	10147332	constitutive
chrX	10147351	10147449	constitutive
chrX	10147660	10147790	constitutive
chrX	10148339	10148416	constitutive
chrX	10148574	10148734	dynamic
chrX	10148952	10149093	constitutive
chrX	10151076	10151287	constitutive
chrX	10154412	10154638	dynamic
chrX	10158795	10158962	dynamic
chrX	10159692	10159812	dynamic
chrX	10160238	10160444	dynamic
chrX	10163757	10163993	dynamic
chrX	10164782	10164944	constitutive
chrX	10168564	10168736	dynamic
chrX	10172143	10172359	dynamic
chrX	10173336	10173513	constitutive
chrX	10176360	10176582	dynamic
chrX	10177566	10177699	constitutive
chrX	10179060	10179188	constitutive
chrX	10184686	10184822	constitutive
chrX	10188054	10188178	dynamic
chrX	10188409	10188581	dynamic
chrX	10188670	10188760	constitutive
chrX	10189134	10189240	constitutive
chrX	10189345	10189468	dynamic
chrX	10189915	10190043	dynamic
chrX	10191521	10191706	constitutive
chrX	10192225	10192378	dynamic
chrX	10194524	10194697	constitutive
chrX	10194811	10194893	dynamic
chrX	10197334	10197458	constitutive
chrX	10199917	10200050	dynamic
chrX	10203508	10203663	dynamic
chrX	10203772	10203903	dynamic
chrX	10204274	10204442	dynamic
chrX	10204771	10204962	constitutive
chrX	10205240	10205360	dynamic
chrX	10205614	10205734	dynamic
chrX	10206113	10206312	dynamic
chrX	10206505	10206658	dynamic
chrX	10207693	10207808	dynamic
chrX	10208134	10208321	dynamic
chrX	10208668	10208773	constitutive
chrX	10209027	10209205	dynamic
chrX	10215502	10215616	constitutive
chrX	10216309	10216466	dynamic
chrX	10216988	10217178	dynamic
chrX	10218912	10219056	dynamic
chrX	10219341	10219474	constitutive
chrX	10224328	10224469	dynamic
chrX	10228180	10228327	constitutive
chrX	10228433	10228559	dynamic
chrX	10229402	10229540	dynamic
chrX	10230942	10231071	constitutive
chrX	10232343	10232508	dynamic
chrX	10235449	10235669	constitutive
chrX	10236996	10237183	dynamic
chrX	10238198	10238356	dynamic
chrX	10238469	10238583	dynamic
chrX	10239124	10239279	dynamic
chrX	10245223	10245432	constitutive
chrX	10245687	10245814	constitutive
chrX	10247035	10247259	constitutive
chrX	10249796	10249942	dynamic
chrX	10251432	10251572	dynamic
chrX	10253029	10253202	dynamic
chrX	10254130	10254273	dynamic
chrX	10272887	10273132	dynamic
chrX	10299028	10299139	dynamic
chrX	10300676	10300809	constitutive
chrX	10301192	10301347	dynamic
chrX	10301983	10302176	dynamic
chrX	10302481	10302643	constitutive
chrX	10304240	10304406	constitutive
chrX	10304574	10304670	dynamic
chrX	10306342	10306518	dynamic
chrX	10312974	10313157	dynamic
chrX	10317486	10317683	dynamic
chrX	10327409	10327539	dynamic
chrX	10327769	10327894	constitutive
chrX	10330209	10330317	dynamic
chrX	10331374	10331543	constitutive
chrX	10331962	10332107	dynamic
chrX	10332332	10332498	constitutive
chrX	10333363	10333520	dynamic
chrX	10339341	10339612	dynamic
chrX	10340082	10340230	dynamic
chrX	10341027	10341169	dynamic
chrX	10344223	10344441	dynamic
chrX	10345288	10345448	dynamic
chrX	10348379	10348680	dynamic
chrX	10350119	10350316	dynamic
chrX	10351441	10351638	constitutive
chrX	10353940	10354041	dynamic
chrX	10372600	10372772	dynamic
chrX	10377731	10377879	dynamic
chrX	10378644	10378772	dynamic
chrX	10379008	10379176	dynamic
chrX	10379770	10379926	dynamic
chrX	10380438	10380695	constitutive
chrX	10389719	10389819	dynamic
chrX	10391219	10391370	dynamic
chrX	10392284	10392466	constitutive
chrX	10392750	10392905	constitutive
chrX	10393412	10393592	dynamic
chrX	10394281	10394499	dynamic
chrX	10395018	10395129	dynamic
chrX	10395252	10395361	constitutive
chrX	10395512	10395620	dynamic
chrX	10395776	10395961	dynamic
chrX	10396618	10396762	constitutive
chrX	10397516	10397650	constitutive
chrX	10410599	10410973	dynamic
chrX	10412541	10412725	dynamic
chrX	10414307	10414447	constitutive
chrX	10419820	10419945	constitutive
chrX	10424834	10425003	dynamic
chrX	10425526	10425717	constitutive
chrX	10428133	10428256	dynamic
chrX	10428428	10428569	constitutive
chrX	10428778	10428900	dynamic
chrX	10429180	10429399	dynamic
chrX	10430496	10430625	constitutive
chrX	10430841	10430985	dynamic
chrX	10431057	10431168	dynamic
chrX	10431381	10431499	dynamic
chrX	10432857	10433011	dynamic
chrX	10433866	10434042	dynamic
chrX	10435477	10435661	dynamic
chrX	10436760	10436942	dynamic
chrX	10437560	10437797	dynamic
chrX	10439068	10439240	dynamic
chrX	10439475	10439659	dynamic
chrX	10440148	10440281	dynamic
chrX	10440536	10440709	dynamic
chrX	10448504	10448646	dynamic
chrX	10474988	10475152	dynamic
chrX	10475235	10475423	constitutive
chrX	10477341	10477457	dynamic
chrX	10477616	10477790	dynamic
chrX	10479289	10479458	dynamic
chrX	10480582	10480741	dynamic
chrX	10481248	10481452	dynamic
chrX	10485200	10485416	dynamic
chrX	10487488	10487637	dynamic
chrX	10499469	10499571	dynamic
chrX	10499695	10499841	dynamic
chrX	10500690	10500883	dynamic
chrX	10501437	10501566	dynamic
chrX	10502216	10502411	dynamic
chrX	10502819	10503002	dynamic
chrX	10503421	10503576	dynamic
chrX	10505267	10505381	dynamic
chrX	10507970	10508125	dynamic
chrX	10508942	10509073	dynamic
chrX	10510774	10510979	dynamic
chrX	10512952	10513108	dynamic
chrX	10514949	10515141	dynamic
chrX	10515817	10515971	dynamic
chrX	10516640	10516926	dynamic
chrX	10518193	10518369	dynamic
chrX	10520256	10520402	dynamic
chrX	10524571	10524695	constitutive
chrX	10525160	10525271	dynamic
chrX	10527502	10527675	dynamic
chrX	10529046	10529316	dynamic
chrX	10532198	10532383	dynamic
chrX	10533526	10533684	dynamic
chrX	10534827	10535025	constitutive
chrX	10537770	10537951	dynamic
chrX	10538098	10538243	constitutive
chrX	10538848	10538986	constitutive
chrX	10539135	10539322	dynamic
chrX	10542314	10542443	dynamic
chrX	10544604	10544798	dynamic
chrX	10551403	10551573	dynamic
chrX	10555410	10555784	dynamic
chrX	10556418	10556500	constitutive
chrX	10556787	10556925	dynamic
chrX	10557523	10557670	constitutive
chrX	10559237	10559435	dynamic
chrX	10562050	10562184	constitutive
chrX	10566835	10566954	constitutive
chrX	10567391	10567526	dynamic
chrX	10567666	10567779	dynamic
chrX	10567970	10568104	dynamic
chrX	10568447	10568584	dynamic
chrX	10568632	10568986	dynamic
chrX	10569312	10569404	dynamic
chrX	10569618	10569792	constitutive
chrX	10571136	10571235	dynamic
chrX	10576511	10576635	constitutive
chrX	10576922	10577039	constitutive
chrX	10580039	10580381	constitutive
chrX	10590806	10590972	dynamic
chrX	10591397	10591563	dynamic
chrX	10591778	10591906	dynamic
chrX	10592315	10592497	dynamic
chrX	10592910	10593009	dynamic
chrX	10593796	10593941	dynamic
chrX	10594079	10594202	dynamic
chrX	10594843	10594981	dynamic
chrX	10595079	10595224	dynamic
chrX	10596074	10596174	dynamic
chrX	10596528	10596741	dynamic
chrX	10597116	10597247	dynamic
chrX	10597573	10597736	dynamic
chrX	10598210	10598340	constitutive
chrX	10598566	10598673	dynamic
chrX	10598782	10598954	dynamic
chrX	10599701	10599865	dynamic
chrX	10599934	10600077	dynamic
chrX	10612320	10612512	constitutive
chrX	10613742	10613869	dynamic
chrX	10614047	10614229	dynamic
chrX	10616001	10616143	dynamic
chrX	10617898	10618027	dynamic
chrX	10618641	10618901	dynamic
chrX	10619598	10619724	dynamic
chrX	10622535	10622711	dynamic
chrX	10623112	10623288	dynamic
chrX	10624253	10624375	dynamic
chrX	10628515	10628672	dynamic
chrX	10629258	10629398	dynamic
chrX	10630121	10630245	dynamic
chrX	10630468	10630590	dynamic
chrX	10631972	10632224	dynamic
chrX	10632682	10632887	constitutive
chrX	10637405	10637696	dynamic
chrX	10637920	10638034	dynamic
chrX	10638977	10639163	dynamic
chrX	10639359	10639474	dynamic
chrX	10639579	10639767	dynamic
chrX	10640661	10640818	constitutive
chrX	10641088	10641241	dynamic
chrX	10641916	10642213	dynamic
chrX	10642341	10642435	dynamic
chrX	10642621	10642756	dynamic
chrX	10645204	10645395	dynamic
chrX	10646243	10646409	dynamic
chrX	10646805	10646930	dynamic
chrX	10647567	10647649	dynamic
chrX	10647737	10647937	dynamic
chrX	10651952	10652125	dynamic
chrX	10652311	10652501	dynamic
chrX	10653876	10654038	dynamic
chrX	10654543	10654717	dynamic
chrX	10656654	10656785	dynamic
chrX	10657718	10657885	dynamic
